aXperc75,aYsd,aYperc90,aZabsmean,aZrootms,aMsd,gMsd,Label
1.152344,3.637274,3.895874,1.796782,2.549202,3.305318,278.182132,Hitting
1.134521,3.610196,7.365601,2.501279,3.444293,3.433894,305.637021,Hitting
0.090576,1.946968,0.646729,0.705581,1.149602,1.87635,134.26068,Hitting
0.035645,1.424977,0.600098,0.549429,0.928315,1.33479,130.865869,Hitting
-0.04541,1.927626,0.395508,0.748115,1.475095,2.267089,133.33352,Hitting
0.139648,1.621799,0.719727,0.816035,1.487193,1.956094,184.536765,Hitting
0.201416,1.19136,0.669678,0.838809,1.454482,1.585958,154.034433,Hitting
-0.030273,1.651837,0.507202,0.930332,1.883377,2.177878,153.617021,Hitting
0.13623,0.95955,0.511719,0.864795,1.805626,1.998065,130.632238,Hitting
0.022217,1.370404,0.414063,0.885024,1.791401,2.011737,153.601302,Hitting
0.315186,1.697144,0.746948,0.723467,0.922213,1.600246,156.49533,Hitting
0.043701,1.754342,1.239136,0.868096,1.346545,1.684235,157.015597,Hitting
0.326416,1.714967,0.231934,1.140063,2.179447,2.666725,129.13126,Hitting
-0.070068,1.15468,0.482178,0.657871,1.404733,1.682419,136.448486,Hitting
0.025391,1.871818,0.2323,0.873188,1.660066,2.313445,145.785363,Hitting
-0.160889,1.120842,0.245239,0.633101,1.139375,1.342482,120.57259,Hitting
-0.078369,1.843719,0.289673,0.799917,1.739932,2.428884,159.079935,Hitting
0.196777,1.07244,0.276367,0.959131,1.544237,1.555605,111.363804,Hitting
0.023682,1.4158,0.783447,0.973145,1.829868,2.112677,115.82129,Hitting
0.010742,0.878035,0.207275,0.740825,0.943511,0.853421,119.321523,Hitting
0.652832,1.899073,0.221191,1.171538,1.754914,2.472223,225.024294,Hitting
0.964844,0.754201,0.597534,0.963691,1.633124,1.349113,224.11454,Hitting
0.958496,1.064867,0.969849,1.052173,1.346767,1.955674,243.687633,Hitting
0.483643,1.814295,0.21875,0.86478,1.779714,2.651779,157.960873,Hitting
0.264648,1.254214,0.606323,0.795195,1.441482,1.581249,141.76537,Hitting
1.075928,1.756844,1.97998,1.702397,2.40442,2.643024,317.715502,Hitting
2.33252,3.071758,2.64978,1.47417,2.188548,2.911826,308.544437,Hitting
1.067627,1.718719,1.339355,1.005825,1.275747,1.854899,299.986203,Hitting
1.995361,2.178481,1.549072,1.16043,1.943417,2.792417,277.771783,Hitting
1.375977,2.344294,2.149292,1.140806,1.967264,2.624652,211.800259,Hitting
1.206787,2.398006,2.522827,0.797173,1.209997,2.481257,298.596321,Hitting
1.666016,2.978434,3.079102,1.089805,2.015226,3.153897,304.625156,Hitting
1.518066,2.488628,2.648438,0.957178,1.580391,2.715691,285.212176,Hitting
1.059326,2.185795,2.278687,1.232881,1.958694,2.437557,285.945231,Hitting
0.34082,2.670212,2.966431,1.312798,1.97411,2.668901,329.174716,Hitting
0.334473,1.654694,1.108887,1.018691,1.361853,1.946642,255.391924,Hitting
0.836426,2.540036,2.459717,1.202021,1.679665,2.500023,240.631356,Hitting
1.118408,1.577733,1.542725,1.184429,1.783906,2.226357,191.087004,Hitting
1.102295,2.622867,2.115723,1.287271,2.180805,2.737925,331.339014,Hitting
1.003906,3.476212,4.717529,1.866025,2.829769,3.310563,297.579648,Hitting
1.188477,2.167786,2.849854,1.105283,1.684815,2.473297,297.927395,Hitting
1.291992,1.86837,0.919312,1.295698,2.330321,2.70741,213.588893,Hitting
0.508545,2.164526,1.707031,0.704971,1.099254,1.948426,232.595896,Hitting
1.911377,2.690612,2.280396,1.030278,1.453307,2.357604,202.477819,Hitting
2.404541,0.190789,-0.054321,0.148779,0.213084,1.568008,93.089092,other
1.270508,0.208434,0.000977,0.20272,0.317609,1.462009,59.969855,other
2.022461,0.402848,0.046997,0.209824,0.329221,1.695021,105.591782,other
2.019531,0.382291,0.181519,0.234048,0.289792,1.77385,98.894141,other
1.381836,0.339546,0.231079,0.217861,0.327517,1.593603,121.634899,other
2.470459,0.282364,0.033081,0.241421,0.306198,1.559778,126.129424,other
1.240479,0.399976,0.125122,0.221187,0.335811,1.376995,122.242723,other
1.435547,0.403482,0.352661,0.260693,0.412673,1.545653,153.507326,other
2.062256,0.768113,0.389893,0.285645,0.38041,1.440157,73.265104,other
1.383301,0.454169,-0.00647,0.251689,0.4002,1.466965,101.852665,other
2.390625,0.254111,-0.067993,0.189409,0.25666,1.537009,96.489721,other
1.24292,0.351117,0.114258,0.275171,0.334433,1.362457,118.371637,other
1.692383,0.417661,0.317993,0.239585,0.303752,1.696653,136.717311,other
1.242676,0.166032,-0.176147,0.184272,0.25122,1.408662,80.01919,other
1.941895,0.359317,-0.124146,0.198301,0.296239,1.507816,63.134309,other
1.711914,0.260875,-0.110107,0.223506,0.27106,1.635578,64.89565,other
1.418457,0.254091,0.064087,0.190425,0.241267,1.579638,41.927785,other
1.817139,0.378268,0.053589,0.211128,0.299363,1.571004,55.619765,other
1.106934,0.346436,0.044067,0.1852,0.220786,1.498217,53.865968,other
2.157715,0.201454,-0.019897,0.138721,0.177774,1.528662,49.596387,other
0.935791,0.204291,0.049561,0.158716,0.230488,1.543843,51.873137,other
2.161865,0.25613,0.094238,0.214531,0.29088,1.579626,49.090213,other
1.230713,0.205851,-0.10791,0.173359,0.231929,1.201312,51.511872,other
2.26123,0.19233,-0.093506,0.175356,0.240133,1.450848,31.518687,other
1.283691,0.173627,-0.100098,0.154551,0.219923,1.45461,43.017384,other
1.99707,0.274097,0.189819,0.183364,0.245951,1.612383,73.238281,other
1.295166,0.279276,0.144653,0.241997,0.35838,1.503706,95.863481,other
2.33252,0.382325,0.11084,0.171743,0.220796,1.47299,98.39113,other
1.378906,0.275877,-0.002686,0.174316,0.211917,1.480351,67.57864,other
1.120605,0.34331,-0.110718,0.177324,0.269762,1.375524,48.515719,other
2.339844,0.26986,0.093018,0.177456,0.22917,1.567194,53.697277,other
1.5354,0.330422,0.138184,0.23668,0.390765,1.571693,55.260222,other
2.063477,0.381373,0.080566,0.207354,0.317653,1.676971,102.653536,other
1.102295,0.367867,0.175903,0.306826,0.41991,1.461762,109.005459,other
2.265137,0.327152,0.175049,0.183359,0.242223,1.49249,109.74282,other
1.437988,0.364342,0.091919,0.167861,0.29575,1.704775,84.879834,other
1.183838,0.543553,0.394653,0.237935,0.346593,1.435592,70.814922,other
1.562744,0.266586,0.051392,0.213315,0.312628,1.749078,97.689242,other
2.083008,0.264664,-0.17688,0.302026,0.418737,1.472038,83.818679,other
1.173584,0.342702,0.110474,0.228955,0.333489,1.365784,98.13103,other
1.536621,0.480426,0.251221,0.19877,0.233318,1.579875,114.359109,other
1.871582,0.425092,0.323486,0.235698,0.29848,1.603568,120.426353,other
1.050293,0.296047,0.105469,0.228823,0.311849,1.436245,97.616767,other
1.820313,0.332631,0.048584,0.272231,0.381813,1.700785,63.830234,other
1.518799,0.386709,0.091187,0.256626,0.340699,1.738345,77.987117,other
1.496582,0.370844,-0.066528,0.294736,0.438396,1.291732,81.271525,other
2.02002,0.369689,0.18335,0.232754,0.29433,1.635915,72.485706,other
1.406982,0.420725,0.27124,0.234478,0.333625,1.436004,92.553295,other
1.292969,0.383212,-0.049805,0.272876,0.406385,1.63861,84.718184,other
2.114014,0.36588,0.051758,0.216201,0.270345,1.431325,65.580377,other
1.524414,0.298616,0.019165,0.201978,0.260507,1.301954,88.760414,other
1.068604,0.232459,-0.067261,0.190181,0.224905,1.462507,48.761553,other
2.091064,0.276943,-0.058472,0.179819,0.257431,1.564105,55.63781,other
1.066895,0.421628,0.126709,0.228184,0.294277,1.528388,70.419959,other
2.411377,0.276269,0.029541,0.240615,0.330148,1.617977,66.895277,other
1.468994,0.245941,0.098267,0.233091,0.286934,1.472817,92.160221,other
1.327148,0.218235,-0.035889,0.217549,0.328242,1.581887,57.23027,other
1.735596,0.231357,-0.013062,0.258467,0.355741,1.666074,81.624461,other
0.86792,0.222534,-0.030396,0.145273,0.194275,1.375485,71.244727,other
1.827148,0.260275,-0.019043,0.195537,0.249351,1.682981,52.729539,other
1.186035,0.250651,0.058105,0.180229,0.217183,1.503729,44.109272,other
2.044678,0.164349,-0.100586,0.164888,0.211336,1.714383,44.52977,other
1.272949,0.323235,0.044312,0.352544,0.58971,1.384124,147.260756,other
1.133545,0.206515,-0.037842,0.140952,0.206328,1.430639,42.446553,other
2.126709,0.301619,0.099609,0.20082,0.238533,1.598417,81.850827,other
1.147461,0.378946,0.113037,0.159722,0.205854,1.495777,62.500168,other
1.835938,0.42754,0.061646,0.190093,0.244341,1.571769,68.329344,other
1.466309,0.235202,0.053711,0.105991,0.142252,1.447571,55.001793,other
1.749512,0.275722,0.108765,0.179873,0.231869,1.759627,78.434387,other
1.154541,0.289456,0.255615,0.222358,0.276467,1.509083,84.048963,other
2.378906,0.22673,0.077393,0.155,0.237627,1.619192,40.378209,other
1.068604,0.317453,0.383179,0.240771,0.332567,1.568552,106.294825,other
1.14209,0.232435,0.032837,0.220186,0.324437,1.573425,68.212005,other
2.158203,0.351201,-0.000122,0.180781,0.244952,1.697533,54.421184,other
1.026123,0.348252,-0.002441,0.252383,0.400666,1.317643,73.779674,other
0.626953,0.275744,-0.124268,0.173296,0.314932,1.457364,65.976135,other
2.471191,0.240022,-0.048828,0.124839,0.17839,1.802012,51.240701,other
1.466553,0.243724,0.066772,0.159912,0.233114,1.530653,57.207285,other
0.972412,0.26035,-0.016602,0.158408,0.223829,1.578823,63.417987,other
2.270508,0.336633,0.099243,0.127974,0.164204,1.740127,67.997939,other
1.13208,0.337633,-0.046021,0.165063,0.202922,1.415973,52.476365,other
1.446045,0.328971,0.064087,0.255317,0.370111,1.4665,67.295609,other
2.216797,0.378745,-0.07959,0.17146,0.276403,1.604353,53.798479,other
1.681641,0.466839,0.088867,0.22958,0.405924,1.546445,69.242241,other
0.897461,0.238797,-0.119995,0.159839,0.218115,1.454285,68.499485,other
2.287598,0.192659,-0.118896,0.212734,0.311238,1.659934,64.137845,other
1.025879,0.206937,-0.083252,0.211885,0.278441,1.569447,66.917705,other
1.736328,0.460491,0.08728,0.149307,0.208971,1.561519,111.817205,other
2.235596,0.336782,0.018677,0.210498,0.281251,1.694426,43.313042,other
0.89209,0.293683,0.003296,0.223247,0.293897,1.481711,38.139447,other
1.839111,0.222304,-0.011475,0.137705,0.183069,1.590432,45.032252,other
1.414551,0.237748,-0.060791,0.180449,0.238687,1.507988,57.139357,other
1.227051,0.261425,-0.073242,0.152207,0.189767,1.490065,72.611235,other
2.344482,0.275074,-0.054077,0.209834,0.296754,1.570127,62.624012,other
1.48291,0.302017,-0.065552,0.227803,0.307645,1.386232,77.379243,other
1.908203,0.329246,-0.049316,0.217627,0.301269,1.37389,56.781067,other
1.586182,0.433739,-0.046631,0.234619,0.326799,1.54937,68.3283,other
1.297607,0.22231,-0.027954,0.136694,0.180834,1.617572,54.281135,other
1.985596,0.364992,-0.036865,0.169746,0.207274,1.53226,45.456106,other
1.821533,0.28884,0.00769,0.191499,0.26533,1.461937,51.80503,other
1.2146,0.598788,0.321411,0.200103,0.243072,1.619042,70.689169,other
2.303955,0.417611,0.061157,0.271235,0.373616,1.781139,70.049078,other
1.243652,0.184039,-0.084595,0.160894,0.220987,1.511601,53.983269,other
0.87915,0.213812,-0.04541,0.141797,0.174173,1.406094,47.97507,other
1.859863,0.266896,0.104492,0.197344,0.254448,1.73457,53.813253,other
1.246826,0.317856,-0.011963,0.175039,0.278383,1.467335,86.521007,other
1.320801,0.245977,0.07959,0.221655,0.300087,1.492667,60.353182,other
0.360352,0.801862,0.156006,0.404824,0.693542,1.211989,145.946551,other
0.253418,1.573373,0.503906,0.592461,0.787635,1.374522,231.017194,other
1.499023,0.641866,0.378174,0.558311,0.862594,1.409704,214.308044,other
0.963623,0.372136,0.108032,0.464761,0.613505,0.592097,106.157637,other
1.195068,0.699663,0.3302,0.421567,0.592688,1.053102,158.768066,other
1.059326,0.394584,0.165405,0.437866,0.566487,1.086797,239.615341,other
1.383545,1.207916,0.877441,0.916646,1.344667,1.796006,375.225867,other
1.559082,0.544424,0.205688,0.400425,0.579784,0.959402,169.033602,other
1.314941,1.206862,0.910889,0.797427,1.245191,1.605507,282.598873,other
1.446045,0.533322,0.33313,0.510723,0.697805,1.072349,257.303379,other
1.403809,0.396179,0.31665,0.531865,0.672266,0.978392,227.681218,other
1.039795,0.578616,0.466797,0.403472,0.487113,0.875392,121.26783,other
1.484131,0.374153,0.200562,0.385044,0.528708,0.98407,164.3332,other
1.479248,0.410967,0.137695,0.258726,0.322601,0.885408,173.666515,other
1.23584,0.51081,0.036621,0.411104,0.551541,0.625252,115.597919,other
1.237061,0.528243,-0.06897,0.234341,0.289311,0.739893,154.226852,other
1.412842,0.590585,0.116333,0.330967,0.443207,1.338508,190.268685,other
1.582764,0.65544,0.251831,0.683989,1.19393,1.721746,161.968582,other
1.186523,0.459479,0.375122,0.524663,0.782835,0.981553,146.975856,other
1.614502,0.579372,0.176147,0.334351,0.464257,1.223646,91.210967,other
1.218018,0.590192,0.422485,0.47835,0.699605,1.270664,191.844016,other
1.269043,1.057671,0.824463,0.715269,1.070739,1.546974,324.836183,other
1.296143,0.735801,0.639404,0.770835,0.98597,1.292996,303.031592,other
1.656738,0.613763,0.43689,0.378154,0.472825,0.872284,200.100935,other
1.616943,0.740086,0.458496,0.409131,0.580033,1.185251,157.657352,other
1.474854,0.47698,0.41626,0.639292,0.815452,1.088477,166.005839,other
1.818359,1.185751,0.656982,0.674253,1.034673,1.831045,262.358298,other
1.396729,0.544712,1.004028,0.44645,0.643409,0.911484,153.968243,other
1.365479,0.631363,0.255737,0.670596,1.36487,2.118966,196.515542,other
1.169434,0.817717,0.690552,0.548477,0.797443,1.605374,202.468168,other
1.329834,0.808202,0.759644,0.57896,0.822596,1.614422,207.80885,other
1.520752,0.589351,0.426636,0.45396,0.689944,1.402323,188.737969,other
1.060059,0.462317,0.692261,0.695581,1.026255,1.18615,136.973485,other
1.232178,0.674383,0.747559,0.836948,1.287389,1.923082,206.319844,other
0.8479,0.844191,0.976196,0.594727,0.866498,1.405299,217.738619,other
1.567871,1.272839,0.551147,0.507666,0.835357,1.541961,213.879576,other
1.068359,0.402825,0.564331,0.370986,0.453466,0.473629,160.744462,other
1.917969,0.44135,0.207275,0.513232,0.627914,0.848153,185.4561,other
1.246582,0.651948,0.528809,0.457495,0.610925,0.701481,238.924009,other
1.438721,0.559233,0.575317,0.599097,0.78598,1.016596,137.64794,other
1.145752,0.584981,0.200439,0.489028,0.683676,0.971338,167.037709,other
1.270752,0.579189,0.177002,0.409888,0.548206,0.672755,136.856296,other
1.629395,0.411799,0.400146,0.390156,0.495078,0.969109,176.587369,other
1.432861,0.391514,0.522217,0.441523,0.613143,0.786854,124.462442,other
0.975342,0.746684,0.262573,0.517734,0.739684,1.071056,193.479646,other
0.225586,1.038398,0.098633,0.414175,0.552338,1.03082,113.971597,other
0.954346,0.898347,0.183716,0.726304,0.956667,1.137732,163.313674,other
0.960938,0.617034,0.325073,0.387334,0.544808,0.963898,149.710284,other
0.075439,0.418844,-0.327393,0.498916,0.61814,0.501294,128.89558,other
0.005127,1.015164,0.155762,0.48769,0.650282,0.990012,108.475741,other
0.7229,0.650543,0.352905,0.611982,0.951324,1.428375,179.96255,other
1.212891,0.538543,0.115967,0.638115,0.885671,1.127646,165.887429,other
1.162354,0.959861,0.623657,0.513823,0.690257,0.989784,201.504939,other
1.290771,0.633679,0.192505,0.536743,0.703714,1.054129,122.903081,other
1.07666,0.555171,0.106323,0.47397,0.657189,0.790458,156.368795,other
1.851807,0.664747,0.332886,0.426201,0.642435,1.017129,245.92058,other
1.937012,0.536128,0.157715,0.617095,0.752965,1.047825,228.500956,other
1.747559,0.675382,0.530151,0.629102,1.062993,1.280275,239.035303,other
1.412598,0.580878,0.799805,0.677813,1.091408,1.502928,115.226353,other
1.431885,0.552546,0.143921,0.265181,0.369854,1.240766,213.359302,other
1.138916,0.658324,-0.058228,0.446929,0.643057,1.481243,156.654224,other
0.712158,0.572769,0.099854,0.854097,1.163402,1.107258,135.433331,other
0.767578,0.958528,0.23291,0.580669,0.721865,1.07522,125.133483,other
0.50415,0.900096,0.105591,0.882124,1.178192,1.096728,109.775117,other
0.317139,1.213206,0.332397,0.785483,1.080604,1.293458,114.917505,other
0.760254,0.606252,0.183105,0.731763,0.893837,0.879799,179.445128,other
1.074219,0.666071,0.362305,0.550093,0.804021,1.11025,186.878478,other
0.802002,0.831006,0.043945,0.619487,0.873028,1.13121,184.862675,other
1.120117,0.757894,0.003174,0.56959,0.735144,0.903901,151.911802,other
0.633545,0.855416,0.268799,0.577817,0.815866,1.449455,122.582363,other
0.907227,0.843418,0.364868,0.409224,0.565869,1.025669,133.51619,other
1.565918,0.897491,0.374268,0.561211,0.995179,1.395577,146.473226,other
0.85791,0.470103,0.077271,0.658711,1.043414,1.310936,205.336546,other
1.161377,0.405526,0.292358,0.715981,0.882897,0.761165,125.387139,other
1.095215,0.404647,0.194214,0.556699,0.695476,1.262113,172.903734,other
1.412109,0.585589,0.202515,0.673672,0.888577,0.971846,150.759205,other
0.516602,0.921125,0.20459,0.772354,0.991083,1.054197,155.093956,other
1.041016,0.546266,-0.008667,0.53437,0.637473,0.922675,140.76254,other
0.82373,0.684667,0.568726,0.549136,0.709958,0.975928,153.69529,other
0.475586,0.886766,0.172485,0.73248,1.148453,1.169259,116.119099,other
1.411865,0.906447,0.66333,0.598921,0.825672,1.09034,173.893101,other
1.025391,0.552475,0.463989,0.332441,0.415348,1.10475,177.911222,other
1.61084,0.633277,0.480591,0.358618,0.477476,1.035487,176.473172,other
0.472168,0.967492,0.015747,0.532148,0.809399,1.059688,180.270052,other
1.574219,0.87321,0.168579,0.452329,0.577147,1.199581,168.57952,other
1.39209,0.854288,0.529419,0.488872,0.705773,1.454216,192.114712,other
1.265381,0.72196,0.348511,0.749614,0.950717,0.939834,183.618309,other
0.888916,0.305588,0.217896,0.807021,1.073374,0.781148,122.265108,other
1.05249,0.44326,0.560425,0.616821,0.765685,0.847786,108.497801,other
1.528076,1.140609,0.776367,0.754722,1.04256,1.938699,254.223373,other
1.08374,0.739705,0.713745,0.804517,1.27493,1.683265,255.587627,other
0.594482,1.453487,0.549683,0.489302,0.765856,1.525598,176.500047,other
0.897217,0.89567,0.549805,0.670381,0.979964,1.474875,217.041586,other
1.906982,0.452206,0.786377,0.459956,0.694563,1.687566,145.900673,other
0.458252,1.164818,0.603149,0.650806,0.970396,1.395261,199.256493,other
0.591553,0.508513,0.098755,0.641274,0.939165,1.005299,208.445862,other
1.198975,0.746169,0.253784,0.323652,0.48248,1.046394,192.259171,other
0.997314,0.821371,0.448608,0.303662,0.413691,1.542283,174.679574,other
1.989746,1.535951,0.499634,0.663037,0.883273,1.889991,168.042284,other
1.048828,1.05346,0.203247,0.409126,0.595953,1.155074,150.081304,other
0.882813,0.766983,0.453369,0.554976,0.83183,1.466058,217.741766,other
1.247803,1.135187,0.644897,0.626338,1.087934,2.005326,257.597185,other
1.751221,0.707335,0.743164,0.571333,0.754985,1.307593,262.465401,other
1.284912,0.810396,0.83667,0.531338,0.770052,1.591278,192.129152,other
1.649414,0.728048,0.240356,0.757192,1.025006,1.300317,272.717537,other
1.20459,0.614709,0.002075,0.422559,0.563435,0.9252,196.793177,other
1.458252,0.644259,0.732178,0.535659,0.721864,0.976877,160.531786,other
1.374512,1.006482,0.567627,0.651519,1.00985,1.242621,220.649057,other
1.687256,0.853584,0.362915,0.501274,0.668401,1.127195,188.803641,other
1.643555,0.935697,0.412598,0.490288,0.657394,1.252829,163.298355,other
1.483887,0.967888,0.86731,0.473335,0.710255,1.585318,213.011262,other
1.320068,0.488742,0.525513,0.403555,0.511213,1.064918,188.787266,other
0.072021,0.240507,-0.54126,0.342222,0.436802,0.304229,51.837101,other
0.859863,0.952716,0.2948,0.707314,0.880716,0.963097,61.946001,other
0.37085,0.921972,0.26416,0.579521,0.719073,0.809419,63.302898,other
0.469482,1.146647,0.417236,0.645864,0.872701,1.023692,65.654395,other
0.843506,1.493437,0.682861,0.713394,0.979377,1.366077,87.117857,other
0.903076,1.349152,0.369507,0.788706,1.007801,1.253151,75.341265,other
0.915039,1.240088,0.407715,0.668115,0.881491,1.186278,79.461782,other
